scene_token,name,location,vehicle,num_samples,n_lidar_samples_seen,description,th_barrier,th_bicycle,th_bus,th_car,th_const_veh,th_motorcycle,th_pedestrian,th_traffic_cone,th_trailer,th_truck,vx_drive_surf,vx_other_flat,vx_sidewalk,vx_terrain,vx_manmade,vx_vegetation
b8be4950e73743a8841d545fcb145706,scene-0676,boston-seaport,n008,40,40,Wheelchair; construction,839,0,24,846,40,0,233,1346,0,92,249360,10734,98355,25361,308725,209179
70c3b2f2b1f3403083fd44d06cc5abe0,scene-0677,boston-seaport,n008,41,41,Wheelchair; construction; personal mobility,1084,0,48,1167,0,45,162,670,0,55,305026,5592,101346,47694,421510,116916
53d376c20b7146349a53554a4616c48c,scene-0678,boston-seaport,n008,41,41,Wheelchair; personal mobility; stroller; bus; construction,793,0,28,869,0,14,302,816,0,26,306418,212,94191,22671,573572,36113
3469d30a6e2a4d878fb0ff899346b7de,scene-0679,boston-seaport,n008,41,41,Personal mobility; wheel chair; construction; peds; construction vehicle,1471,0,17,640,41,0,340,1773,0,120,583270,16113,75573,124608,597629,0
52bb785dcb5548a1836898f14fb3cf6d,scene-0681,boston-seaport,n008,40,40,Wait at intersection; construction; bicycle; peds; lots of barriers and traffic cones,2111,71,40,189,40,0,530,1065,0,40,97802,0,42106,77023,348798,0
cab845a2e8864482993ac62811f879c1,scene-0683,boston-seaport,n008,40,40,Wait at intersection; construction; start at intersection,1865,13,47,435,40,0,435,1657,0,8,298186,27447,69527,73560,497340,0
62d9a581c7114d90a48bacfb2a47b104,scene-0684,boston-seaport,n008,41,41,Bridge; many peds; bus,118,11,132,584,19,0,1324,38,0,54,279465,3652,57607,4861,387587,36150
53d4c9a634df4fdfadf057d3a216e98f,scene-0685,boston-seaport,n008,41,41,Wait at crosswalk; many peds; turn right; peds crossing crosswalk; bus; sitting peds,0,0,41,794,0,0,2040,263,41,79,509728,10992,316110,0,388607,477662
a6ebe93557f24cf9bcf613dbff0aab24,scene-0686,boston-seaport,n008,41,41,Many peds; jaywalkers; wait at intersection; peds crossing crosswalk; bicycle; stroller,0,41,41,401,0,0,1504,60,0,123,340167,0,190231,10057,263333,289599
a25d763258dc4526b52759b3ddaad7ec,scene-0687,boston-seaport,n008,41,41,Bicyclists; many peds in sidewalk; turn right; bridge,0,154,56,527,0,0,1682,10,33,65,305734,38,77144,0,445214,158158
2bbae5e654224cbeb5884c471e2ad05e,scene-0688,boston-seaport,n008,41,41,Arrive at intersection; many peds; cyclist; bicycle,0,155,41,854,0,0,675,0,0,93,229456,0,78538,0,515745,39563
d9a3087bab26405cb005221b979edd39,scene-0689,boston-seaport,n008,40,40,Wait at intersection until light turns green; parked bicycle,0,37,46,748,0,0,433,0,0,182,232374,0,79178,0,445721,36575
1466f33b56704942a368fa03d10708dd,scene-0695,boston-seaport,n008,40,40,Parked cars; peds; bicycle racks; cones; through intersection,0,8,0,1345,11,27,507,29,41,116,428907,0,137700,96318,603678,296128
c133e78e55ae487c821803a3b183d1ab,scene-0696,boston-seaport,n008,40,40,Cones; parked cars; ped crossing crosswalk,43,0,0,1333,32,19,101,348,0,75,406033,13206,164770,101838,452278,412049
f36162eac28641a0978032ff89e0f752,scene-0697,boston-seaport,n008,40,40,Ped crossing road; parked cars; ped on sidewalk; pole; bench; trailer; cross intersection; parked bus; parking lot,0,63,19,877,0,0,129,0,35,13,370894,0,263143,182747,408554,604632
f68ef41fbd1142d3a74f71be605a2227,scene-0698,boston-seaport,n008,41,41,Pullable object; peds on sidewalk; parked cars; parking lot; truck; arrive at intersection; cone,399,6,14,1491,88,0,116,112,56,166,380999,909,132089,73892,376903,188986
41e0d46e715a476ab05e4d62e415ea41,scene-0700,boston-seaport,n008,40,40,Overtake stopped cars; arrive at intersection; car overtaking us; barriers; turn right; stopped cars at red light; ped on sidewalk; parking lot; bus stop,944,0,0,1215,91,0,28,141,72,162,406448,14722,90014,287593,196933,494737
b0525843a3b0463f91d715deff733b8f,scene-0701,boston-seaport,n008,41,41,Parked cars; ped on sidewalk; bicycle; car overtaking us; ped on sidewalk; parking lot; arrive at intersection; wait at intersection,252,41,0,1827,0,0,90,9,0,279,520573,17543,134762,149127,151471,568111
77c23b25e2ee4b9ebff6d179d3ce4a31,scene-0703,boston-seaport,n008,40,40,Wait at intersection; cars; parking lot; cars overtaking us; cone; cross intersection,0,0,0,1363,0,0,0,56,0,150,511554,44058,119687,137245,210389,416063
1891b66d9f58463399aa242f3b521232,scene-0704,boston-seaport,n008,40,40,Cars; bicycles; peds on sidewalk; parking lot; arrive at intersection; wait at intersection; truck; motorcycle,0,27,0,679,21,8,235,0,67,169,461161,58323,128680,20317,291188,59530
23e33c8bba1f411ba5871dc074f8dbf8,scene-0705,boston-seaport,n008,40,40,Wait at intersection; truck; peds crossing crosswalk; ped on sidewalk; bicycles on sidewalk; cyclists,146,78,0,510,39,0,123,117,4,65,235007,55553,70644,4161,247606,38407
1ad821fcfc9f4c24bb879ec7d5ba0ec1,scene-0706,boston-seaport,n008,41,41,Cross intersection; cars; cones; cars overtaking us; cyclist on sidewalk,1342,41,0,472,8,0,225,568,0,77,354146,47894,118381,274,242904,203220
1b3b150c9d3e4e1593e7ce882a69f870,scene-0707,boston-seaport,n008,40,40,Construction; peds on sidewalk; arrive at intersection; bicyclist on sidewalk; cross intersection; bus stop; parked cars,567,40,0,529,0,0,322,228,15,70,574406,51287,232759,28801,271131,142053
fe3aa64e4339456186c38c6308f5fb1a,scene-0708,boston-seaport,n008,40,40,Parked cars; peds on sidewalk; cones; ped on sidewalk; arrive at intersection; cross intersection,169,21,0,856,0,0,224,165,40,8,408033,49662,195132,444,258684,201693
cd122d67c51c4fa4902486897cad91ad,scene-0709,boston-seaport,n008,41,41,Parked cars; peds on sidewalk; cones; trailer; construction vehicle; metal box; cars overtaking us,45,0,0,1347,30,0,204,507,31,8,369740,58380,77297,0,197438,60719
0c13be31e9854d97960d1af570db433f,scene-0710,boston-seaport,n008,40,40,Cones; parked cars; peds on sidewalk; truck; peds crossing road; wait; car overtaking us; ped crossing crosswalk,867,0,0,1056,0,0,342,1031,0,105,202787,0,62311,52742,306947,199719
5674c9e612cc4f7793330a361755830a,scene-0711,boston-seaport,n008,41,41,Change lane; truck; cars; cones; ped on sidewalk; bus; wait; car overtaking us,2495,0,39,327,40,0,363,1826,0,45,289297,1947,52775,150988,809770,0
fb20ca9935c4439e8125ba830abcf9dc,scene-0712,boston-seaport,n008,40,40,Cones; cars; peds on sidewalk; truck; construction vehicle; arrive at intersection; cross intersection; change lane; pole; bridge,1680,16,46,524,40,0,778,1430,0,90,328834,18108,65731,116201,637057,0
efe3681f556b43e6aa65bf7bfc61a2f8,scene-0713,boston-seaport,n008,40,40,Bridge; cars; peds on sidewalk; truck; arrive at intersection; peds crossing crosswalk,133,0,29,536,0,0,1225,44,32,199,277476,26455,62481,0,336592,38054
214008f81b8b4b509c730f0c13e9491f,scene-0714,boston-seaport,n008,41,41,Wait at intersection; bridge; jaywalkers; peds on sidewalk; peds crossing crosswalk,328,0,0,636,0,0,1631,118,0,41,173744,0,53586,0,356400,141114
579fb61492be4ffc97132658f8e4bb9c,scene-0715,boston-seaport,n008,40,40,Wait at intersection; cars; peds on sidewalk; bridge; bicycles; cyclists; bus; ped crossing crosswalk,0,55,18,421,0,0,920,0,0,71,132474,0,73281,37271,240664,127514
30ae9c1092f6404a9e6aa0589e809780,scene-0716,boston-seaport,n008,40,40,Wait at intersection; ped crossing crosswalk; cars; bus; peds on sidewalk; bridge; bicycle crossing crosswalk; turn right; parked cars,221,36,40,778,0,0,1112,9,40,92,534961,10065,249139,266,331347,284446
5aa5225d0ef440519a31c1dde075dab7,scene-0717,boston-seaport,n008,40,40,Parked cars; peds on sidewalks; parked trucks; cones; jaywalkers,0,18,29,585,0,0,641,119,0,99,260183,1404,206199,3767,324463,514228
555c691be4704ef29559373e031441dd,scene-0718,boston-seaport,n008,40,40,Jaywalkers; parked cars; parked trucks; cones; wait at intersection; peds on sidewalk,0,0,80,389,0,40,992,160,0,40,164790,0,88718,4443,212682,181584
e209e66ff7834490b212c16cb12a1ce9,scene-0719,boston-seaport,n008,40,40,Jaywalkers; parked cars; parked trucks; cones; wait at intersection; peds on sidewalk; turn right; cross crosswalk; motorcycle,0,0,0,656,0,40,846,106,0,80,380051,0,149708,2141,357383,304062
ef5f945852e84fcc88cab506746a6636,scene-0726,boston-seaport,n008,40,40,Wait at intersection; cars overtaking us; parked cars; peds on sidewalk; cones,278,40,16,1159,0,0,493,536,0,40,268501,0,48946,0,269944,0
52fa2df7fde34bd58ee30cff02b73f51,scene-0727,boston-seaport,n008,40,40,Wait at intersection; peds on sidewalks; parked cars; cones; peds crossing crosswalk,254,40,0,1852,0,0,444,405,0,99,242010,0,66166,0,260832,4085
3673601f263947fd9259640bd55622bd,scene-0728,boston-seaport,n008,40,40,Wait at intersection; peds crossing crosswalk; parked cars; peds on sidewalk,0,24,0,1196,0,0,320,308,0,80,331249,2377,91610,0,320469,7633
f92422ed4b4e427194a4958ccf15709a,scene-0730,boston-seaport,n008,40,40,Car overtaking us; cones; cross intersection; parked cars; trailer; peds on sidewalk; wait at intersection,689,51,0,864,8,22,160,245,13,86,441001,16097,203032,55041,353394,558119
85e8f6d6743a4897b5e07e685267868e,scene-0731,boston-seaport,n008,41,41,Wait at intersection; cones; peds crossing crosswalk; parked motorcycle; bicycle; truck,82,76,0,1119,0,41,251,273,41,82,230626,45725,97289,20843,216027,661185
221a67d95acf448ba863917ec4d32ed0,scene-0733,boston-seaport,n008,40,40,Wait at intersection; parked cars; bicycle; parked motorcycle; peds on sidewalks; truck; bus; cones,80,22,35,874,0,40,139,280,0,180,164596,10626,80501,92540,193786,456340
20b987b503444b3d9996c8f66946afa3,scene-0734,boston-seaport,n008,40,40,Wait at intersection; parked cars; cones; peds on sidewalks; parked motorcycle; peds on sidewalks; bus; stroller,80,39,141,923,0,40,250,270,39,143,244115,8412,127405,48634,247771,600733
deab903b0b644d7a984c552968026631,scene-0735,boston-seaport,n008,40,40,Cross intersection; flags; stopped bus; parked vehicles; peds; bicycle rack; parking lot; cross intersection; parked bicycle,13,11,83,1123,0,18,105,27,0,94,526944,7293,293210,40248,495638,394366
2f9da038274a4448bdbb83f994fc6381,scene-0736,boston-seaport,n008,41,41,Parked cars; ped crossing crosswalk; parked motorcycle; peds on sidewalk; turn left; cross intersection; fence; cone,1037,0,9,1403,0,30,279,52,20,48,476927,33354,173197,5622,416310,349765
df8dfada99a04a81bd1b102eeb84e9bc,scene-0737,boston-seaport,n008,40,40,Barrier; cyclist; parked motorcycle; parked bus; cones; truck,679,45,40,358,27,25,303,168,39,40,445940,0,159179,4860,365216,95294
d3d94f2ce3dc4db4b3ba6f4aa81c3987,scene-0738,boston-seaport,n008,41,41,Trailers; peds on sidewalk; barrier; trucks; bendy bus; cross roundabout; cones; parking lots; cross intersection; bicycle,375,12,73,741,21,5,132,61,291,403,522004,17122,90843,86869,203173,379865
1623e7fab5174f2a84cf1b539233e3a6,scene-0739,boston-seaport,n008,41,41,Parking lot; peds; child standing in vehicle; reach intersection; truck,0,0,0,1237,0,30,123,0,45,130,298045,0,75297,35790,253623,48261
d95a36c034344ae2ac11daf2ba1b2c60,scene-0740,boston-seaport,n008,41,41,Turn right; parking lot; parked cars; dense traffic,0,0,0,1987,0,6,188,0,0,292,584380,0,104837,60503,273279,128781
66e050dbde3447e5a4b07f0d896f5864,scene-0741,boston-seaport,n008,41,41,Parked cars; parking lot; peds on side walk,0,0,0,2490,0,0,164,0,205,116,591084,0,94848,0,144582,112500
1d25e9071ea94891b5eb7554e77a11bb,scene-0744,boston-seaport,n008,40,40,Parked cars; parking lot; change lane and change back; arrives at intersection,0,0,8,652,24,0,10,5,199,137,236592,0,76059,97255,289231,245021
2911b04ae82a45f386ad4f79457dd73f,scene-0746,boston-seaport,n008,41,41,Parked cars; parking lot; parked trucks; container; peds; arrive at intersection; wait at intersection,0,0,15,174,73,0,78,0,138,644,479157,0,67885,24270,290903,65430
373bf99c103d4464a7b963a83523fbcb,scene-0747,boston-seaport,n008,41,41,Wait at intersection; peds crossing crosswalk; parking lot,0,0,15,215,287,0,144,0,82,119,162768,0,73652,0,174480,50439
9c7062b34e064d6ab42124f3f0be233d,scene-0749,boston-seaport,n008,41,41,Wait at intersection; parked large trucks; ped with pet; heavy truck turning close to ego vehicle; avoidance maneuver,0,0,0,220,126,0,53,0,82,114,152440,0,68260,0,184725,38262
82240fd6d5ba4375815f8a7fa1561361,scene-0750,boston-seaport,n008,41,41,Wait at intersection; parking lot; traffic chaos; truck blocking us; cross busy intersection; cyclist; parked cars,0,20,0,568,281,0,103,0,110,244,301716,0,130698,9044,349037,116209
103b54209e584cd4b7ed2890eca2e126,scene-0751,boston-seaport,n008,41,41,Parking lot; bicycle; ped entering car; construction vehicles; parked cars,0,14,0,406,96,0,8,10,122,116,456109,547,91989,4723,411060,115518
6d6314f1865343f987ca53107b694745,scene-0752,boston-seaport,n008,41,41,Parked cars; crossing intersection; overtake parked truck,0,0,0,1301,0,0,4,35,0,190,230451,0,77733,4864,471309,130105
2fc3753772e241f2ab2cd16a784cc680,scene-0757,boston-seaport,n008,41,41,Arrive at busy intersection; bus; wait at intersection; bicycle; peds,0,22,35,297,41,0,45,100,0,64,328310,0,65470,32288,518504,7137
c71940250758484c913c23850c284fba,scene-0758,boston-seaport,n008,40,40,Ped crossing; construction vehicle; UPS truck; wait at intersection,200,19,0,502,40,0,180,40,0,52,146931,0,19001,33442,349140,0
5726dbbea8044103be584a85e2f3ee64,scene-0759,boston-seaport,n008,40,40,Wait at intersection; ped crossing crosswalk,160,0,0,500,40,0,90,120,0,75,163142,65109,8125,0,277504,0
ea4c42715ae24b0b952c57a9af1e7731,scene-0760,boston-seaport,n008,41,41,Wait at intersection; ped crossing crosswalk; turn right; narrow road,0,0,41,447,54,0,56,15,0,4,290664,82536,63878,826,560811,1097
947308824ada42fdbcff7009e815287f,scene-0761,boston-seaport,n008,41,41,Construction vehicle; peds; animal; parking lot,239,0,0,458,137,0,165,38,0,128,343424,0,170356,134148,403121,296635
ea9d0ef295c14dafb5653ede3f9f29a1,scene-0762,boston-seaport,n008,40,40,Parking lot; many peds; container; turn right; parked scooters; parked bicycle; bicycle rack,13,49,0,340,0,96,630,0,40,84,412088,0,332813,238049,230440,619290
cfeb880362694fa7a428aec2fd139daa,scene-0763,boston-seaport,n008,41,41,Fence; parking lot; bicyclist; buses; parked cars; ped with pets,1028,47,214,793,15,0,25,0,0,71,449602,0,2124,245448,312261,158945
dc8302cfccdb4812a0a4a60dde595e18,scene-0764,boston-seaport,n008,40,40,Bicycle; parked cars; parked trucks; follow bicycle; construction vehicle; ped; animal; containers; parking lot,799,49,6,279,77,0,40,0,111,248,364302,0,27066,301406,282721,185103
ab5bc0504e2c4103ab306c5bd18f6791,scene-0765,boston-seaport,n008,41,41,Wait at intersection; parking lot; low traffic; truck; motorcyclist,0,0,0,449,41,9,0,0,81,364,136302,0,68891,16293,237776,50747
5a3283d8aad24bba8cd36bfc1619064a,scene-0767,boston-seaport,n008,40,40,Parked cars; cones; trailer; peds; children; car trunk being loaded,0,0,19,1063,40,0,319,109,40,87,339338,13201,220522,34625,322917,471199
078e6d7a3d4a429bba404bf12c7a98f2,scene-0768,boston-seaport,n008,41,41,Parked cars; truck overtaking us; peds on sidewalk; bus; turck; construction vehicle; bicycle rack; bicycle; truck,0,22,41,962,28,0,46,0,25,63,313874,5255,182227,51927,477253,417466
1e9283d1ce98428aaa3b851487eb4f58,scene-0769,boston-seaport,n008,41,41,Truck; parked cars; ped crossing crosswalk; turn right; parking lot,17,20,0,699,24,0,55,0,15,149,489092,27555,201565,2191,520812,165966
aedcd3cf7c4a49d7a4a43ab7443a9eb1,scene-0770,boston-seaport,n008,40,40,Stationary ego vehicle; parking lot; ped on road,0,0,0,605,0,0,193,0,0,203,185632,0,58182,0,212622,71189
21a7ba093614493b83838b9656b3558d,scene-0771,boston-seaport,n008,41,41,Stationary ego vehicle; person getting out of ego vehicle; parking lot; peds,0,0,0,1294,0,0,134,0,0,202,157377,0,50942,286,200053,70130
96e5f1f0944946f391b4ef33ad623008,scene-0775,boston-seaport,n008,41,41,Stationary ego vehicle; parking lot; peds; truck; cars pass by,0,0,0,912,0,0,82,0,0,159,187286,0,65487,0,207951,77036
4bb9626f13184da7a67ba1b241c19558,scene-0777,boston-seaport,n008,40,40,Stationary ego vehicle; parking lot; person getting inside ego vehicle,0,0,0,928,0,0,64,0,0,117,151156,0,47157,0,216111,58057
ca6e45c25d954dc4af6e12dd7b23454d,scene-0778,boston-seaport,n008,40,40,Parking lot; U turn; parked cars; peds,0,21,0,476,0,0,186,0,0,129,287695,0,102370,12014,300019,98146
656bb27689dc4e9b8e4559e3f6a7e534,scene-0780,boston-seaport,n008,41,41,Parked cars; stop at red light; jaywalker; peds; bus,61,41,41,847,0,0,148,0,0,41,184037,24617,43777,0,237668,72858
57dc3221a3d845b5ab17ff0f98ce336f,scene-0781,boston-seaport,n008,40,40,Stop at red light; bus; low traffic; peds; ped crossing crosswalk,4,40,40,941,0,0,115,0,0,55,187965,28741,24561,0,248323,77320
7061c08f7eec4495979a0cf68ab6bb79,scene-0782,boston-seaport,n008,41,41,Parked cars; peds; crossing intersection; bus; trailer; cones,246,9,48,731,0,0,76,96,30,41,631529,67944,164158,0,316909,61660
40209c4e465d4b4e8341ebd52be0d842,scene-0783,boston-seaport,n008,41,41,Cars; parked cars; overtaking a bus; peds; parked scooter; truck; arrive at intersection; cones,0,0,56,710,60,28,165,136,62,128,704964,156178,197969,33062,479749,271800
50ff554b3ecb4d208849d042b7643715,scene-0784,boston-seaport,n008,41,41,Waiting at intersection; parked cars; bus; peds; flags,0,0,91,655,0,0,441,21,81,121,166563,0,79703,19467,323813,334366
85d5e2548a5e454fa65a739ac0ac55c2,scene-0786,singapore-queenstown,n015,40,40,Wait at intersection; construction workers; worker digging; start at intersection,40,0,0,179,0,0,280,275,0,0,433455,9938,122211,507342,277872,412291
19284973bd0342998c37848e931a90d0,scene-0787,singapore-queenstown,n015,40,40,Parked bicycles; bus stop; peds at bus stop; wait at intersection,0,61,0,142,0,2,162,0,0,48,407321,0,103355,333984,367830,733895
76b0df6376e246d284c9be42b1fc6be6,scene-0789,singapore-queenstown,n015,40,40,Wait at intersection; ped crossing crosswalk; parking lot,0,0,40,263,0,0,361,0,0,0,98128,0,17340,80706,261803,400730
78f63999591a49a195b872ddc368a146,scene-0790,singapore-queenstown,n015,40,40,Start from intersection; peds siiting; peds on sidewalk; jaywalker,0,0,40,437,0,0,282,0,0,0,298894,8691,90769,172426,374188,665707
74d03e3b673f4a72a3f76e1b0c7840bd,scene-0791,singapore-queenstown,n015,40,40,Peds on sidewalk; children; cross intersection; high speed; bus stop; parked bicycles,0,17,0,211,0,0,244,0,0,0,363615,18312,92717,213635,334120,700132
34ca95580d2d4c45a68b471d5afb3e27,scene-0792,singapore-queenstown,n015,40,40,Ped on sidewalk; peds; parked bicycle; stopped double decker bus,16,9,29,388,14,0,264,0,0,32,751915,6253,122652,394128,460569,445669
905cfed4f0fc46679e8df8890cca4141,scene-0794,singapore-queenstown,n015,40,40,Wait at intersection; many vehicles; motorcycles; light turns green,0,0,96,972,0,91,12,0,0,290,283387,2560,144033,69303,234032,471080
36f27b26ef4c423c9b79ac984dc33bae,scene-0795,singapore-queenstown,n015,40,40,Motorcycle; cars; trucks; bus; cross intersection; stopped bus; cones; peds on sidewalk,95,13,88,798,13,38,167,68,0,148,738309,14450,114718,310592,336295,571206
c5224b9b454b4ded9b5d2d2634bbda8a,scene-0796,singapore-queenstown,n015,40,40,Scooter; peds on sidewalk; bus; cars; truck; fake construction worker; bicycle; cross intersection; car overtaking us,4,0,27,472,0,19,165,0,0,29,538244,9518,112327,364620,310024,539245
f24b4682fbb9482aba149534deed1cc9,scene-0797,singapore-queenstown,n015,40,40,Cars; bus passing by; car overtaking us; wait,0,2,28,240,0,0,79,13,0,0,245285,0,80322,166899,346751,684701
380ff00ec86447e3b986edc8e82ffba7,scene-0798,singapore-queenstown,n015,40,40,Start at intersection; dense traffic; stopped scooter; parked bicycles; cross intersection; truck; bus; peds,0,25,26,383,0,30,196,1,0,27,317124,12538,90809,222247,439532,954566
ec7b7459461e4da1a236ba23e22377c9,scene-0799,singapore-queenstown,n015,40,40,Cars; cross intersection; motorcycle overtaking us; parking lot; truck; arrive at intersection,0,49,0,399,0,26,123,6,0,34,484081,27030,118010,363524,491633,677219
07aed9dae37340a997535ad99138e243,scene-0800,singapore-queenstown,n015,40,40,Peds on sidewalk; cones; bus; cross intersection; parked bicycle,0,21,22,299,0,0,151,47,0,0,570147,6966,96821,260162,280442,613774
6741d407b1b44511853e5ec7aaee2992,scene-0802,singapore-queenstown,n015,41,41,Cones; cross intersection; peds on sidewalk; parking lot; parked bicycle,31,23,0,460,0,13,92,43,0,0,367997,19598,95907,267676,284773,609810
5560a973257e407b8d5bf9fb92b1e0f3,scene-0803,boston-seaport,n008,40,40,Cars; peds on sidewalk; parked bicycles; car passing by; changing lane,0,53,0,878,0,0,106,0,0,0,204807,0,142347,14267,489827,274939
3a3c0ea9e3ce43918ee1765afd0f1319,scene-0804,boston-seaport,n008,41,41,Rain; Truck; ped on sidewalk; cars; bus; bicycle; wait at intersection,0,0,0,1101,0,0,183,0,0,49,293139,18818,155955,0,432583,234684
e5a3df5fe95149b5b974af1d14277ea7,scene-0805,boston-seaport,n008,40,40,Parked cars; truck; trash can; bus; ped pushing bicycle; wait at intersection,116,21,19,770,0,0,36,54,0,52,267556,34101,113005,0,397300,97188
aa54277d163d419b9f952b014112643e,scene-0806,boston-seaport,n008,41,41,Rain; Wait at intersection; ped push a bicycle; cars; truck; peds on sidewalk; bus,171,0,29,726,0,0,82,80,29,49,138138,8420,60378,10978,223993,80977
2cc8ffb250c44b42a888e9185810e04c,scene-0808,boston-seaport,n008,40,40,Rain; trucks; cars; ped crossing crosswalk; cross intersection; cones,337,0,78,562,0,0,40,130,44,61,434974,78544,156876,0,317519,77030
e1e664292aa144bc8d0d5d6441df084c,scene-0809,boston-seaport,n008,40,40,Truck; cars; cones; trailer; car overtaking us; bus,0,26,114,519,33,0,21,389,126,110,566754,139913,168973,10809,364358,337832
717053dec2ef4baa913ba1e24c09edff,scene-0810,boston-seaport,n008,40,40,Rain. Truck; buses; cars; peds; jaywalker; arrive at intersection,0,0,142,403,0,17,199,5,62,110,184321,0,129531,14378,561788,352525
4bf8fb20e4744bd391beb07b2424b30a,scene-0811,boston-seaport,n008,40,40,Rain; Wait at intersection; trucks; cars; ped,0,0,0,645,0,0,40,8,40,96,86157,1699,96804,46901,341208,321819
5a1d2867bb504c888a628ad549cc10b6,scene-0812,boston-seaport,n008,41,41,Truck; cars; peds on sidewalk; cones; cross intersection; changing lanes,0,0,0,586,0,6,161,10,26,83,289935,446,303916,94711,571375,908481
8cf06ee8cd004478aa46f391310b923e,scene-0813,boston-seaport,n008,40,40,Rain; Wait at intersection; trucks; cars; peds on sidewalk,0,0,5,295,0,0,40,0,0,40,41636,0,56296,28581,167948,339918
c5b36e5275cc4a2285d095e87347c49a,scene-0815,boston-seaport,n008,40,40,Rain; wait at intersection; truck; turn right; parking lot; cross intersection; change lanes; parked bicycle; parked cars,4,38,0,823,0,0,68,1,0,50,271972,0,218717,17733,503232,482155
0e247ba64b9d4a34a7256b6c173b1b5d,scene-0816,boston-seaport,n008,41,41,Rain; cones; cars; barrier; trailers; trucks; peds on sidewalk; cross roundabout; bird,553,0,0,406,0,0,159,80,245,156,407904,28154,144935,89665,405077,182946
e3094e1174654d119b55cce4df145e02,scene-0817,boston-seaport,n008,40,40,Trailer; parking lots; cones; bridge; trucks; peds,245,0,0,242,8,0,7,42,134,371,307362,0,78460,86199,336455,204678
521f01dfc8c9402e8309e047e2eea112,scene-0819,boston-seaport,n008,41,41,Rain; trucks; parking lot; wait at intersection; turn right,14,0,0,467,0,0,17,0,294,139,318112,0,155525,53250,518152,162563
7937f7d56b5444fd8c55052460e23807,scene-0820,boston-seaport,n008,40,40,Rain; Cross intersection; cross intersection; parking lots; peds on sidewalk; low traffic density; parked cars,93,0,0,544,12,0,23,12,335,290,402979,0,100535,123612,424314,468387
64ca274b5f69458bb5d21e0e2e071902,scene-0821,boston-seaport,n008,40,40,Parking lot; parked trucks; trailers; cones; barrier; cross roundabout,649,0,0,588,0,0,15,102,332,262,354560,25066,119146,86068,244919,280101
087c6e521e974c708d49cac1db095691,scene-0822,boston-seaport,n008,40,40,Rain; parked cars; peds on sidewalk; construction; cross intersection,555,15,0,606,0,0,121,117,0,32,317256,0,169159,1181,538878,245664
d83994e61a1b431cacf34931801d0c78,scene-0847,singapore-queenstown,n015,40,40,Bicycle rack; motorcycle; bus stops; low traffic; nature; parked bicycle,0,14,1,41,0,16,6,0,0,0,178318,9425,97169,396052,203025,805131
bf753f22bc524274bc359467e0be149c,scene-0848,singapore-queenstown,n015,41,41,Parked bicycle; jaywalker; bus; peds on sidewalk; cones; parked cars,16,19,32,261,12,60,210,29,0,12,642212,37823,230558,329333,298195,1048530
68fc5e3698a544d1bdf5847b88ad77d4,scene-0849,singapore-queenstown,n015,40,40,Cars; cross intersection; peds on sidewalk; barriers; cars overtaking us,65,0,21,203,0,0,130,40,0,0,650431,26300,180685,223498,438608,782897
b3f63d06b6c54ae6ae80d688f4966408,scene-0850,singapore-queenstown,n015,41,41,Car overtaking us; peds on sidewalk; cones,74,0,0,121,16,0,100,24,0,5,312037,18279,127326,243654,412625,615719
a5003bf9af8545a3a4c7f1f5604e8d3b,scene-0851,singapore-queenstown,n015,40,40,Cones; cross intersection; construction vehicle; truck; many peds,410,0,0,281,41,0,45,122,0,96,376366,19001,145183,213464,375721,769452
ea68050d37ea40688241b2dc361ec886,scene-0852,singapore-queenstown,n015,41,41,Many peds; jaywalkers; cars; parked motorcycle; truck; arrive at intersection,0,0,1,218,0,19,489,38,0,89,349983,18139,152199,143514,399751,683536
57f5503bf63144b8bf450315e860f58e,scene-0853,singapore-queenstown,n015,41,41,Turn left; cars,0,0,110,505,0,0,116,0,0,76,816728,118276,221587,441658,400686,857039
01796494e25c448dadaba70cfcc3532d,scene-0854,singapore-queenstown,n015,40,40,Lane change; dense traffic; buses; cars; ped; arrive at intersection,0,0,80,453,0,26,32,0,0,93,368067,12468,120441,316917,255896,777078
03a8a37d5d444674bae34336e78ac39d,scene-0855,singapore-queenstown,n015,41,41,Ped on sidewalk; turn right; truck; cars; cross intersection; buses; motorcycle; cones; slope,0,0,97,418,0,41,78,3,0,67,615609,700,125823,317799,215796,849313
5dd272b76c3f4e2582040a91f2be2dde,scene-0856,singapore-queenstown,n015,41,41,Parked buses; parked bicycles; many peds; cone,0,35,138,96,0,14,129,8,0,0,322639,0,157972,179869,645550,603422
cf652a711c8e40209132036a95162fed,scene-0858,singapore-queenstown,n015,40,40,Bus; cars; motorcycles; turn left; peds on sidewalk,4,13,78,565,0,80,198,18,0,24,958535,7400,352335,942740,153506,840345
c6072dd4f7cc47efaad77889aa465ad6,scene-0860,singapore-queenstown,n015,41,41,Parking lot; peds on sidewalk; jaywalker; parked bicycle; arrive at intersection; wait,0,41,0,368,0,17,227,0,0,0,358775,18748,133838,430113,377527,664487
748894952b00431186308b387c2f424c,scene-0861,singapore-queenstown,n015,41,41,Wait at intersection; nature; scooters; peds on sidewalk; ped with umbrella; parked bicycle; taxi; jaywalker; delivery scooter; turn right,0,41,11,241,0,159,351,0,0,39,160119,0,57897,166498,255824,645449
